centaur_case_id,new_seg_id
26396364,88253
26395421,88254
26394298,88255
26395702,88256
26395475,88257
26392845,88258
26395490,88259
26396420,88260
26396709,88261
26393379,88262
26394428,88263
26395954,88264
26395696,88265
26397522,88266
26395258,88267
26394875,88268
26395448,88269
26396746,88270
26397357,88271
26395457,88272
26395986,88273
26394848,88274
26395887,88275
26395515,41004
26396767,88276
26394870,88277
26396828,88278
26397615,88279
26394831,88280
26396091,88281
26394588,88282
26393888,88283
26397112,88284
26395882,88285
26395992,88286
26393371,88287
26395899,88288
26394834,29814
26394570,88289
26393955,88290
26397561,88291
26394380,88292
26397394,88293
26397137,88294
26394314,88295
26394635,88296
26393840,88297
26394051,88298
26395612,88299
26397415,88300
26396842,88301
26393252,88302
26395723,88303
26393228,88304
26393315,88305
26396975,88306
26393790,60770
26392923,88307
26394254,88308
26394878,88309
26393253,88310
26393510,88311
26393783,88312
26396040,88313
26395777,88314
26393802,88315
26396502,88316
26396808,88317
26392874,88318
26393008,88319
26393641,88320
26395859,88321
26393473,88322
26393565,88323
26394896,88324
26393382,88325
26397603,88326
26393601,88327
26396287,88328
26397081,88329
26394871,88330
26393608,88331
26393157,88332
26396840,88333
26397113,88334
26393556,88335
26394037,88336
26394927,88337
26397785,88338
26396046,88339
26395850,88340
26397760,88341
26393170,88342
26393106,88343
26397540,88344
26395528,88345
26395095,88346
26393882,88347
26396230,88348
26394519,88349
26394123,88350
26394306,88351
26394986,88352
26396192,88353
26396465,88354
26395261,37407
26396643,88355
26395170,88356
26394141,88357
26396097,88358
26397694,88359
26393845,88360
26394379,88361
26396965,88362
26393938,88363
26395582,88364
26395281,62503
26394902,88365
26396733,88366
26394777,88367
26395926,88368
26394760,88369
26395438,88370
26395833,88371
26393648,88372
26397295,88373
26396072,88374
26396470,88375
26394293,88376
26396247,57110
26393352,88377
26393945,88378
26395803,35787
26395553,88379
26397151,88380
26397467,88381
26396437,88382
26392899,88383
26395348,88384
26395509,88385
26396016,88386
26393005,88387
26397165,88388
26393125,88389
26394305,88390
26394684,88391
26395091,88392
26397702,22151
26397403,88393
26396243,88394
26396118,88395
26396887,65765
26393173,88396
26393169,88397
26396934,88398
26396401,35236
26396308,88399
26393564,88400
26393116,88401
26395904,88402
26395410,88403
26395524,88404
26394165,88405
26395049,69177
26394790,88406
26395211,88407
26394905,88408
26394085,88409
26394054,88410
26395168,88411
26396936,88412
26394004,88413
26393587,88414
26395698,88415
26393916,88416
26394637,88417
26396318,88418
26396856,88419
26393965,88420
26394961,88421
26395633,88422
26393032,88423
26395921,88424
26394962,88425
26394653,88426
26397202,88427
26392820,88428
26395154,88429
26394083,88430
26393602,88431
26396515,88432
26394135,88433
26396302,88434
26395050,88435
26395185,42479
26394153,88436
26396990,88437
26394746,88438
26395146,88439
26396908,88440
26397101,88441
26394793,88442
26396208,88443
26393491,88444
26397289,88445
26395407,88446
26393824,88447
26397132,88448
26394308,88449
26396491,88450
26394692,88451
26394026,88452
26397613,88453
26394297,88454
26393973,88455
26396759,88456
26395009,88457
26393184,88458
26393848,88459
26394852,88460
26395260,88461
26393800,88462
26393397,88463
26396737,88464
26395188,88465
26393121,88466
26395971,88467
26394526,88468
26394243,88469
26394181,63361
26393179,88470
26395471,88471
26396790,88472
26393633,88473
26395437,88474
26396945,88475
26394442,88476
26393962,88477
26394205,88478
26395946,88479
26395193,88480
26394410,88481
26395732,88482
26395678,88483
26396893,88484
26396325,88485
26395392,88486
26394569,88487
26396687,88488
26396749,88489
26393700,68830
26397719,88490
26393694,88491
26392975,88492
26395544,88493
26393271,88494
26394670,35362
26396367,88495
26396406,88496
26397179,35201
26397386,88497
26394765,88498
26395464,88499
26397406,88500
26397274,88501
26396512,45852
26397490,88502
26397346,88503
26394934,88504
26393774,88505
26397560,88506
26396446,88507
26395839,88508
26393102,35076
26392851,88509
26395231,88510
26395338,88511
26393786,88512
26397741,88513
26395004,88514
26394330,88515
26394518,88516
26395411,88517
26394993,88518
26393318,88519
26395564,88520
26395324,88521
26396034,88522
26395787,88523
26395270,88524
26393154,88525
26394787,88526
26393004,88527
26395482,88528
26396855,88529
26397643,88530
26396220,88531
26394010,88532
26393910,88533
26396019,88534
26393847,88535
26395393,88536
26395640,88537
26397461,88538
26394713,88539
26394269,88540
26396186,88541
26396614,88542
26394592,88543
26393593,88544
26392850,88545
26394554,88546
26393664,88547
26393104,88548
26394513,88549
26395265,88550
26395138,88551
26396494,88552
26397556,88553
26396290,88554
26395442,88555
26394806,88556
26395397,88557
26392966,88558
26392929,88559
26394045,88560
26394407,88561
26394244,88562
26393392,88563
26393150,88564
26396899,88565
26395896,88566
26393330,88567
26395975,30124
26395556,88568
26396225,88569
26394850,88570
26397501,88571
26394847,88572
26393022,88573
26396222,88574
26392995,88575
26396888,88576
26396992,88577
26396003,88578
26394954,88579
26393709,88580
26393477,88581
26396591,88582
26395533,88583
26396901,88584
26395176,88585
26394758,88586
26394632,88587
26393562,88588
26396827,88589
26394645,88590
26395191,88591
26397147,88592
26394487,88593
26394316,88594
26394888,88595
26393758,88596
26396647,88597
26393419,88598
26396940,88599
26393672,88600
26393079,88601
26395391,88602
26396663,88603
26396793,88604
26395251,88605
26397300,88606
26393077,88607
26397197,88608
26397711,88609
26394579,88610
26397171,88611
26397162,88612
26395627,88613
26393867,88614
26395318,88615
26394074,88616
26393290,88617
26392887,88618
26394241,88619
26394807,88620
26397351,88621
26397577,88622
26392996,88623
26394359,88624
26396736,88625
26394915,88626
26395877,88627
26396863,88628
26397637,88629
26395670,88630
26392949,88631
26392979,88632
26393616,88633
26395848,88634
26394404,88635
26395090,88636
26393060,88637
26397119,88638
26396467,88639
26393061,88640
26396108,69294
26395153,88641
26396354,88642
26395395,88643
26396635,88644
26392905,48256
26394855,88645
26392797,88646
26395252,88647
26397126,88648
26395478,88649
26395057,88650
26397196,88651
26394557,88652
26396931,88653
26394521,88654
26393904,88655
26395822,88656
26395359,88657
26395198,88658
26397226,21635
26394249,88659
26393111,88660
26396266,88661
26392986,63684
26395743,88662
26396300,88663
26393495,88664
26393620,88665
26397056,88666
26397149,88667
26397213,88668
26393720,88669
26393254,88670
26394402,88671
26396471,88672
26393506,88673
26397229,88674
26395315,88675
26394534,88676
26392904,88677
26396404,88678
26393513,88679
26394963,88680
26393527,88681
26397496,88682
26397129,88683
26396818,88684
26396993,88685
26396109,88686
26394094,88687
26394388,88688
26393344,88689
26397654,88690
26397612,88691
26393414,88692
26397789,88693
26395842,88694
26395773,88695
26393994,88696
26397034,88697
26394422,88698
26395688,88699
26394256,68681
26393389,88700
26392985,21438
26396890,88701
26393118,88702
26394170,88703
26395017,35602
26394466,88704
26392812,88705
26397730,88706
26396918,88707
26393436,88708
26393097,88709
26394757,88710
26395494,88711
26395825,88712
26394877,88713
26396667,88714
26393879,88715
26392956,88716
26393543,88717
26395608,88718
26395521,88719
26396027,88720
26396865,88721
26396807,88722
26393222,88723
26395247,88724
26395239,88725
26396916,88726
26393813,88727
26393445,88728
26397508,88729
26393337,88730
26394302,88731
26396307,88732
26394242,88733
26395651,88734
26396382,44867
26393764,88735
26396801,88736
26395722,88737
26396670,88738
26395885,88739
26396341,88740
26396238,88741
26395184,88742
26393712,88743
26393990,88744
26395643,88745
26396346,88746
26395403,88747
26396339,88748
26396362,88749
26394436,88750
26394344,88751
26393072,88752
26393942,35790
26396648,88753
26396882,88754
26395287,88755
26395048,88756
26393042,88757
26394553,88758
26396612,88759
26393713,88760
26394082,88761
26392844,88762
26396661,88763
26396201,88764
26393051,88765
26393730,88766
26393276,88767
26393441,88768
26396458,88769
26394971,88770
26392930,88771
26395766,88772
26394593,88773
26397464,88774
26393283,88775
26397781,88776
26395077,88777
26393932,88778
26397605,88779
26392971,88780
26396637,88781
26397770,35307
26397031,88782
26397409,88783
26396157,88784
26395890,88785
26395879,88786
26393868,88787
26393174,88788
26395958,35638
26394210,88789
26396200,88790
26397024,88791
26395408,88792
26397185,88793
26396732,88794
26395352,51035
26395291,88795
26397166,60079
26396980,88796
26394339,88797
26393901,88798
26395300,88799
26395140,88800
26395379,88801
26395288,88802
26396168,63141
26393401,88803
26394998,88804
26393345,88805
26394098,88806
26393249,88807
26394187,20868
26396862,88808
26394042,32909
26395872,88809
26395183,88810
26397625,88811
26396950,88812
26394898,88813
26396505,88814
26395380,88815
26395909,88816
26393769,88817
26395412,88818
26394677,88819
26396489,88820
26397339,88821
26396750,88822
26396726,88823
26394483,88824
26393159,88825
26397059,88826
26393282,88827
26397609,88828
26394370,88829
26394468,35433
26397523,88830
26396292,88831
26394918,88832
26394769,88833
26397384,88834
26393796,88835
26394286,88836
26396296,88837
26394485,88838
26396436,88839
26396217,88840
26394489,88841
26395108,88842
26396369,88843
26395866,88844
26395222,88845
26393936,88846
26397718,88847
26394623,88848
26397243,88849
26394903,88850
26396550,88851
26397125,60534
26394486,38814
26396599,88852
26395520,88853
26395815,88854
26394263,88855
26394009,88856
26396196,88857
26397104,88858
26394189,88859
26396973,88860
26395927,88861
26396784,88862
26397602,88863
26396456,88864
26394503,88865
26394291,88866
26394036,88867
26394014,88868
26395250,88869
26395560,88870
26397539,88871
26393876,88872
26395143,88873
26395671,88874
26393804,88875
26393559,88876
26396448,88877
26394636,88878
26397200,88879
26394941,88880
26394470,88881
26394002,88882
26395051,88883
26396044,88884
26394678,88885
26397660,88886
26395725,88887
26397236,88888
26393627,88889
26397169,88890
26394415,88891
26396304,88892
26396504,88893
26395272,88894
26396400,88895
26393697,88896
26396652,88897
26394983,88898
26393838,88899
26395841,88900
26397468,88901
26396055,88902
26395860,88903
26393846,88904
26394563,88905
26394006,88906
26397459,88907
26397290,88908
26397646,88909
26393148,88910
26396743,88911
26395342,88912
26397723,88913
26397388,88914
26397210,88915
26393039,88916
26395596,88917
26394937,88918
26396162,88919
26397343,88920
26396193,23326
26395127,88921
26394215,88922
26396508,88923
26392852,88924
26396375,88925
26397199,88926
26393305,88927
26396962,88928
26395969,88929
26396268,88930
26396468,88931
26394920,29383
26394784,88932
26395195,88933
26395523,88934
26395823,88935
26394195,88936
26393743,88937
26393447,88938
26395214,88939
26394779,88940
26393747,88941
26397737,88942
26395600,88943
26396521,88944
26393452,88945
26395835,88946
26393604,88947
26397122,88948
26397201,88949
26397472,88950
26395739,88951
26397648,88952
26394735,88953
26397722,88954
26393052,88955
26396167,88956
26397098,88957
26395419,88958
26393771,88959
26395071,88960
26395118,35495
26392982,88961
26397216,88962
26394318,88963
26393175,88964
26397735,88965
26393609,88966
26395562,88967
26397214,88968
26394460,88969
26396473,88970
26397139,88971
26394441,88972
26396656,88973
26395949,88974
26393756,88975
26395514,88976
26392976,88977
26393378,88978
26393069,88979
26396411,88980
26394326,88981
26392885,46334
26396830,88982
26394463,88983
26393189,88984
26395234,88985
26393950,88986
26396961,88987
26396172,88988
26393307,88989
26397669,88990
26396368,88991
26396316,32604
26393989,88992
26394672,88993
26397569,88994
26394786,88995
26392928,88996
26395106,88997
26394858,88998
26394917,88999
26393716,89000
26396321,89001
26393944,89002
26397280,89003
26396706,89004
26395648,89005
26392864,35153
26395705,89006
26397106,89007
26395156,89008
26394711,89009
26394507,35181
26394447,89010
26395542,60941
26394125,89011
26395952,89012
26396926,89013
26395369,89014
26397575,89015
26392877,89016
26397338,89017
26395768,89018
26395714,89019
26397502,89020
26395605,89021
26394533,89022
26393923,89023
26395621,89024
26392970,89025
26397698,89026
26395832,89027
26394862,89028
26396919,89029
26395948,89030
26395085,23261
26396880,89031
26394628,89032
26396783,89033
26394345,89034
26394816,89035
26393566,89036
26396216,89037
26397747,89038
26393281,27385
26395187,89039
26397052,89040
26396154,21499
26392801,89041
26397528,89042
26396906,89043
26396501,89044
26396751,89045
26393038,89046
26394307,89047
26396786,89048
26395297,89049
26395652,89050
26397732,89051
26396263,89052
26397011,89053
26394060,89054
26393821,89055
26394481,89056
26395220,89057
26393775,89058
26395491,41281
26394546,89059
26397736,89060
26396008,89061
26396707,89062
26394103,89063
26394924,89064
26392940,89065
26392895,51141
26393557,25224
26395724,89066
26396578,89067
26393211,89068
26392991,89069
26393964,89070
26393553,89071
26393801,89072
26393918,40079
26393235,89073
26396122,89074
26394886,89075
26395676,89076
26396159,89077
26393554,89078
26395871,89079
26396845,89080
26393902,89081
26396775,43867
26394150,89082
26392983,89083
26394547,89084
26395673,89085
26393552,89086
26396338,89087
26394493,89088
26394144,89089
26394020,89090
26396664,89091
26397287,89092
26397500,89093
26397144,89094
26394451,89095
26395499,89096
26392839,89097
26396452,89098
26393861,89099
26394335,89100
26395473,89101
26396932,89102
26395601,89103
26397475,89104
26393500,89105
26393598,89106
26397548,89107
26397044,89108
26393547,89109
26392981,89110
26394255,89111
26395428,89112
26395294,89113
26396557,89114
26396132,89115
26393997,89116
26393288,89117
26393749,89118
26397010,89119
26394270,67681
26393216,89120
26395733,89121
26392818,89122
26394595,89123
26394105,89124
26392862,89125
26393267,89126
26394815,89127
26395679,89128
26394861,89129
26396343,89130
26394061,89131
26393078,89132
26396053,89133
26396050,89134
26396844,89135
26393208,89136
26397696,89137
26394076,89138
26395851,89139
26393065,89140
26393453,89141
26394578,89142
26396679,89143
26396385,89144
26394725,89145
26394535,89146
26393815,89147
26394357,89148
26395001,89149
26395587,89150
26394701,89151
26395435,89152
26393831,89153
26394218,89154
26393721,89155
26394707,89156
26396869,89157
26397635,89158
26396758,89159
26395173,89160
26395240,89161
26393460,89162
26392792,89163
26395806,89164
26396907,89165
26396348,89166
26394086,89167
26396394,89168
26397189,89169
26395571,89170
26393759,89171
26397486,69755
26397653,89172
26394977,24603
26396191,89173
26396590,89174
26395558,89175
26397644,89176
26395852,89177
26394383,89178
26395637,89179
26395202,89180
26396366,89181
26395953,60043
26395864,89182
26397566,66082
26394669,89183
26393191,56480
26395690,89184
26396752,89185
26393541,89186
26394951,89187
26394198,89188
26393854,89189
26394490,89190
26396450,89191
26393098,89192
26397190,89193
26395357,89194
26396045,89195
26396345,89196
26395336,89197
26394319,89198
26394985,89199
26395592,89200
26258583,89201
26260156,89202
26259664,89203
26260179,89204
26259076,89205
26257367,89206
26257265,89207
26257881,89208
26258013,89209
26259694,89210
26257362,89211
26256172,89212
26260592,89213
26258097,89214
26258156,89215
26256180,89216
26260329,89217
26258023,89218
26256892,89219
26257743,89220
26260056,89221
26255960,89222
26260037,89223
26259541,89224
26257968,89225
26255703,89226
26256824,89227
26257109,89228
26258138,89229
26256854,89230
26255728,89231
26256289,89232
26259144,89233
26257234,89234
26256144,89235
26257711,89236
26260306,89237
26259463,89238
26256847,89239
26260418,89240
26258068,89241
26257981,89242
26256655,89243
26256062,89244
26258258,89245
26255919,89246
26259688,89247
26259587,89248
26255736,89249
26258233,89250
26260299,89251
26257120,89252
26259275,89253
26257318,89254
26258424,89255
26258883,89256
26257295,89257
26259935,89258
26259987,89259
26258062,89260
26257414,89261
26256980,89262
26255684,89263
26258053,89264
26259488,89265
26260447,89266
26255792,89267
26257278,89268
26259484,89269
26258698,89270
26260301,89271
26258265,89272
26260111,89273
26260414,89274
26256599,89275
26259665,89276
26259227,89277
26258870,89278
26257781,89279
26259266,89280
26258989,89281
26258282,89282
26257669,89283
26259966,89284
26258652,89285
26256467,89286
26258364,89287
26256603,89288
26258804,89289
26256885,89290
26259382,89291
26258701,89292
26256990,89293
26258862,89294
26256538,89295
26259394,89296
26260548,89297
26259166,89298
26260197,89299
26258791,89300
26260478,89301
26255848,89302
26258099,89303
26258887,89304
26259781,89305
26259347,89306
26260359,89307
26259744,89308
26260210,89309
26259423,89310
26259829,89311
26257834,89312
26255725,89313
26260444,89314
26258836,89315
26256976,89316
26259906,89317
26260334,89318
26257252,89319
26258207,89320
26258654,89321
26257524,89322
26256150,89323
26259789,89324
26259904,89325
26257370,89326
26257156,89327
26255957,89328
26257734,89329
26260298,89330
26256506,89331
26258120,89332
26256091,89333
26259986,89334
26256749,89335
26259805,89336
26258130,89337
26257689,89338
26256741,89339
26257076,89340
26259837,89341
26258014,89342
26257335,89343
26259725,89344
26257378,89345
26257280,89346
26256579,89347
26260084,89348
26260096,89349
26259399,89350
26260583,89351
26259623,89352
26259615,89353
26255813,89354
26259411,89355
26257633,89356
26257381,89357
26257956,89358
26259650,89359
26258833,89360
26257965,89361
26259683,89362
26256994,89363
26255873,89364
26258990,89365
26258321,89366
26257558,89367
26257549,89368
26259158,89369
26260495,89370
26258885,89371
26258261,89372
26259772,89373
26255709,89374
26255793,89375
26256038,89376
26257419,89377
26259135,89378
26259253,89379
26256959,89380
26260427,89381
26256477,89382
26259497,89383
26259841,89384
26258655,89385
26259784,89386
26259274,89387
26257056,89388
26259925,89389
26256174,89390
26256815,89391
26259892,89392
26256942,89393
26259826,89394
26258756,89395
26255634,89396
26255824,89397
26258294,89398
26257670,89399
26258794,89400
26256836,89401
26257997,89402
26257299,89403
26256525,89404
26255766,89405
26258292,89406
26257180,89407
26260167,89408
26257827,89409
26257934,89410
26259363,89411
26257490,89412
26260085,89413
26257989,89414
26255926,89415
26259546,89416
26259551,89417
26258165,89418
26256160,89419
26257216,89420
26260182,89421
26260387,89422
26258568,89423
26256253,89424
26257200,89425
26256383,89426
26259520,89427
26256950,89428
26256936,89429
26256861,89430
26257033,89431
26258169,89432
26255818,89433
26259027,89434
26257005,89435
26259295,89436
26258608,89437
26260159,89438
26258819,89439
26260000,89440
26259962,89441
26259629,89442
26256468,89443
26257793,89444
26257668,89445
26259331,89446
26258893,89447
26255882,89448
26259573,89449
26256594,89450
26257412,89451
26257804,89452
26258040,89453
26258812,89454
26256680,89455
26258769,89456
26257720,89457
26259238,89458
26260506,89459
26256729,89460
26260321,89461
26258528,89462
26259145,89463
26256671,89464
26259941,89465
26255955,89466
26256227,89467
26258598,89468
26256167,89469
26255990,89470
26255623,89471
26258705,89472
26256658,89473
26258787,89474
26259572,89475
26255780,89476
26258592,89477
26255862,89478
26260222,89479
26259877,89480
26260615,89481
26260286,89482
26258755,89483
26256845,89484
26259474,89485
26260030,89486
26256207,89487
26260240,89488
26256127,89489
26258347,89490
26258185,89491
26257386,89492
26256929,89493
26257504,89494
26256140,89495
26258092,89496
26256301,89497
26255765,89498
26260185,89499
26257086,89500
26256084,89501
26257163,89502
26259487,89503
26257399,89504
26256626,89505
26258873,89506
26260353,89507
26256732,89508
26257256,89509
26259407,89510
26260036,89511
26259349,89512
26259928,89513
26260354,89514
26256939,89515
26259265,89516
26259197,89517
26255702,89518
26259608,89519
26258359,89520
26259195,89521
26257940,89522
26257883,89523
26258901,89524
26260039,89525
26258398,89526
26258880,89527
26257595,89528
26259148,89529
26256708,89530
26258346,89531
26256346,89532
26260291,89533
26258702,89534
26257880,89535
26258067,89536
26257575,89537
26259125,89538
26256721,89539
26257733,89540
26259252,89541
26260382,89542
26259960,89543
26256830,89544
26255708,89545
26255771,89546
26258717,89547
26257000,89548
26259457,89549
26256851,89550
26258407,89551
26257675,89552
26258173,89553
26256065,89554
26256533,89555
26259133,89556
26256211,89557
26258502,89558
26258534,89559
26256731,89560
26260239,89561
26259406,89562
26256078,89563
26258879,89564
26256214,89565
26256928,89566
26258779,89567
26259026,89568
26260034,89569
26256387,89570
26259659,89571
26257466,89572
26256860,89573
26260254,89574
26259607,89575
26256131,89576
26256242,89577
26255663,89578
26257771,89579
26255973,89580
26259643,89581
26255947,89582
26258247,89583
26258280,89584
26258600,89585
26257482,89586
26258352,89587
26256971,89588
26260558,89589
26257024,89590
26256498,89591
26258281,89592
26257872,89593
26257123,89594
26255704,89595
26257044,89596
26259339,89597
26256485,89598
26257749,89599
26258647,89600
26257870,89601
26256240,89602
26257765,89603
26257070,89604
26257134,89605
26260609,89606
26258786,89607
26259708,89608
26255705,89609
26260102,89610
26259584,89611
26257554,89612
26257428,89613
26256304,89614
26255928,89615
26259957,89616
26257061,89617
26258437,89618
26260554,89619
26259994,89620
26259179,89621
26259891,89622
26258959,89623
26260170,89624
26258029,89625
26257892,89626
26255688,89627
26256316,89628
26255930,89629
26258052,89630
26257328,89631
26260314,89632
26259523,89633
26257823,89634
26260402,89635
26259845,89636
26257688,89637
26256077,89638
26257815,89639
26257395,89640
26258822,89641
26258998,89642
26260276,89643
26256806,89644
26256395,89645
26258539,89646
26256767,89647
26259333,89648
26257979,89649
26259896,89650
26259345,89651
26257058,89652
26258411,89653
26257240,89654
26257803,89655
26256734,89656
26257528,89657
26257083,89658
26255905,89659
26256791,89660
26258914,89661
26257417,89662
26258677,89663
26255647,89664
26256225,89665
26258392,89666
26256429,89667
26257503,89668
26257605,89669
26256512,89670
26259856,89671
26258536,89672
26260061,89673
26257687,89674
26256009,89675
26256263,89676
26260539,89677
26258487,89678
26255671,89679
26259648,89680
26260108,89681
26260147,89682
26259176,89683
26259844,89684
26258295,89685
26259199,89686
26258633,89687
26259793,89688
26259577,89689
26258286,89690
26256615,89691
26260571,89692
26258997,89693
26259409,89694
26258305,89695
26256957,89696
26260573,89697
26258239,89698
26258451,89699
26256177,89700
26256126,89701
26259435,89702
26256898,89703
26255680,89704
26256034,89705
26257337,89706
26257541,89707
26257525,89708
26258429,89709
26255989,89710
26258301,89711
26255630,89712
26259922,89713
26257650,89714
26257150,89715
26257530,89716
26260453,89717
26256781,89718
26258900,89719
26258875,89720
26257279,89721
26260292,89722
26255657,89723
26258575,89724
26258521,89725
26260381,89726
26255730,89727
26257377,89728
26259511,89729
26259226,89730
26258964,89731
26260097,89732
26256276,89733
26259292,89734
26258590,89735
26257204,89736
26259617,89737
26259847,89738
26259354,89739
26256679,89740
26260562,89741
26258686,89742
26260384,89743
26255986,89744
26260340,89745
26257251,89746
26257819,89747
26256841,89748
26259264,89749
26259780,89750
26258890,89751
26257731,89752
26256894,89753
26258012,89754
26258866,89755
26258101,89756
26257185,89757
26259207,89758
26256719,89759
26259431,89760
26256598,89761
26260262,89762
26257763,89763
26256028,89764
26255908,89765
26259549,89766
26259114,89767
26258172,89768
26259236,89769
26256047,89770
26258711,89771
26259456,89772
26258302,89773
26257715,89774
26257876,89775
26257050,89776
26256750,89777
26256141,89778
26259506,89779
26259679,89780
26258554,89781
26255892,89782
26258925,89783
26258846,89784
26260400,89785
26259646,89786
26256893,89787
26259995,89788
26256248,89789
26260070,89790
26259851,89791
26257182,89792
26256566,89793
26256340,89794
26258043,89795
26258377,89796
26259558,89797
26260379,89798
26258648,89799
26257568,89800
26257526,89801
26258365,89802
26256897,89803
26255757,89804
26256352,89805
26256466,89806
26259799,89807
26258841,89808
26259700,89809
26258825,89810
26255909,89811
26259662,89812
26258730,89813
26258125,89814
26259674,89815
26257814,89816
26257372,89817
26256418,89818
26256657,89819
26257153,89820
26256393,89821
26256138,89822
26260410,89823
26255759,89824
26260526,89825
26258926,89826
26255914,89827
26258631,89828
26256356,89829
26257654,89830
26259445,89831
26258109,89832
26258464,89833
26256720,89834
26259785,89835
26260229,89836
26259351,89837
26257887,89838
26259338,89839
26259606,89840
26258057,89841
26258086,89842
26259675,89843
26258835,89844
26260590,89845
26259000,89846
26260176,89847
26257332,89848
26255982,89849
26257767,89850
26259513,89851
26258469,89852
26258623,89853
26257102,89854
26258293,89855
26257119,89856
26257254,89857
26256908,89858
26260112,89859
26255830,89860
26260052,89861
26257775,89862
26257364,89863
26259064,89864
26257970,89865
26256166,89866
26257889,89867
26256634,89868
26255936,89869
26259294,89870
26257322,89871
26260368,89872
26258640,89873
26258930,89874
26258011,89875
26260605,89876
26256237,89877
26255993,89878
26256137,89879
26260304,89880
26257627,89881
26259016,89882
26257662,89883
26256778,89884
26257869,89885
26257737,89886
26260190,89887
26257708,89888
26256321,89889
26260454,89890
26258895,89891
26256989,89892
26260261,89893
26256932,89894
26259075,89895
26260420,89896
26257929,89897
26255913,89898
26259647,89899
26258491,89900
26256187,89901
26256857,89902
26258716,89903
26258236,89904
26256388,89905
26259205,89906
26256100,89907
26260031,89908
26257062,89909
26257231,89910
26256802,89911
26258897,89912
26258050,89913
26259007,89914
26259165,89915
26258194,89916
26260356,89917
26257022,89918
26256782,89919
26259754,89920
26260560,89921
26258421,89922
26258853,89923
26256417,89924
26260288,89925
26258033,89926
26255819,89927
26257260,89928
26255756,89929
26259739,89930
26256103,89931
26259140,89932
26258567,89933
26257345,89934
26260253,89935
26260189,89936
26259143,89937
26256523,89938
26259306,89939
26260564,89940
26256595,89941
26257747,89942
26260514,89943
26256558,89944
26255687,89945
26260251,89946
26257193,89947
26259251,89948
26260238,89949
26259644,89950
26258693,89951
26257313,89952
26257205,89953
26260533,89954
26258462,89955
26259002,89956
26256681,89957
26259405,89958
26260011,89959
26256801,89960
26259600,89961
26257835,89962
26257484,89963
26258477,89964
26259115,89965
26257601,89966
26257112,89967
26256640,89968
26259190,89969
26258439,89970
26258668,89971
26256010,89972
26260333,89973
26259862,89974
26256205,89975
26259873,89976
26257559,89977
26258777,89978
26259118,89979
26260525,89980
26259566,89981
26256329,89982
26258785,89983
26258450,89984
26259823,89985
26258671,89986
26257300,89987
26256571,89988
26257447,89989
26258042,89990
26258996,89991
26257232,89992
26260375,89993
26260457,89994
26256777,89995
26256366,89996
26256203,89997
26257245,89998
26258442,89999
26255751,90000
26256433,90001
26256973,90002
26256667,90003
26257454,90004
26256530,90005
26260171,90006
26257912,90007
26259273,90008
26256805,90009
26258270,90010
26256319,90011
26259246,90012
26256287,90013
26255721,90014
26256743,90015
26258242,90016
26257914,90017
26255621,90018
26259378,90019
26259096,90020
26258428,90021
26255632,90022
26259996,90023
26259813,90024
26259589,90025
26257684,90026
26257705,90027
26255942,90028
26256581,90029
26256423,90030
26258038,90031
26260058,90032
26260521,90033
26255731,90034
26259634,90035
26256441,90036
26260015,90037
26255925,90038
26256396,90039
26258907,90040
26256249,90041
26256015,90042
26256095,90043
26260614,90044
26257013,90045
26260383,90046
26260217,90047
26256459,90048
26256018,90049
26255949,90050
26257770,90051
26258714,90052
26255701,90053
26256083,90054
26258741,90055
26259464,90056
26259697,90057
26259460,90058
26259651,90059
26257384,90060
26257309,90061
26259448,90062
26256687,90063
26259597,90064
26257356,90065
26259816,90066
26256895,90067
26258157,90068
26257917,90069
26255715,90070
26259285,90071
26259459,90072
26260327,90073
26258891,90074
26256863,90075
26258708,90076
26257060,90077
26260440,90078
26255970,90079
26259770,90080
26258158,90081
26255859,90082
26257006,90083
26258921,90084
26259530,90085
26257718,90086
26259098,90087
26257594,90088
26260337,90089
26259314,90090
26255734,90091
26257799,90092
26260312,90093
26257336,90094
26258150,90095
26256364,90096
26258815,90097
26256349,90098
26257465,90099
26256551,90100
26259598,90101
26258206,90102
26260345,90103
26258946,90104
26257239,90105
26258688,90106
26258164,90107
26258313,90108
26260125,90109
26259670,90110
26257264,90111
26255732,90112
26260113,90113
26259956,90114
26258004,90115
26258049,90116
26255662,90117
26256308,90118
26257145,90119
26256390,90120
26260536,90121
26256503,90122
26259043,90123
26257801,90124
26258721,90125
26258618,90126
26256380,90127
26259775,90128
26256647,90129
26260399,90130
26257617,90131
26259079,90132
26256560,90133
26260471,90134
26257547,90135
26257603,90136
26256906,90137
26259141,90138
26259879,90139
26256964,90140
26260053,90141
26259053,90142
26258323,90143
26257002,90144
26257473,90145
26256700,90146
26256145,90147
26259451,90148
26260434,90149
26259741,90150
26257960,90151
26256835,90152
26256983,90153
26256465,90154
26258486,90155
26256179,90156
26259277,90157
26260139,90158
26258007,90159
26258403,90160
26258604,90161
26256494,90162
26257766,90163
26260249,90164
26258745,90165
26259105,90166
26258316,90167
26255912,90168
26258230,90169
26257571,90170
26259605,90171
26258858,90172
26255749,90173
26256087,90174
26256244,90175
26259330,90176
26257658,90177
26257636,90178
26255872,90179
26256374,90180
26256353,90181
26260050,90182
26260568,90183
26258922,90184
26260069,90185
26258383,90186
26258986,90187
26256412,90188
26256648,90189
