seg_id,n_sources,sources,s_mean_sz,s_sd_sz,s_mean_lpd,s_sd_lpd,s_mean_gpd,s_sd_gpd,s_mean_lrda,s_sd_lrda,s_mean_grda,s_sd_grda,s_mean_iic,s_sd_iic,n_expert,n_experienced,n_novice,n_crowd,n_other,n_untiered,votes_seizure,votes_lpd,votes_gpd,votes_lrda,votes_grda,votes_other
55926,1,sparcnet50K,1.99303,0.653414,-0.197035,0.578221,-0.228837,0.559293,-0.199226,0.56098,-0.303945,0.547596,-0.256005,0.592069,2,1,0,0,0,0,3,0,0,0,0,0
55927,1,sparcnet50K,1.96396,0.622241,-0.283224,0.546182,-0.310116,0.529232,-0.281494,0.527853,-0.387656,0.516856,-0.339723,0.558868,2,1,0,0,0,0,3,0,0,0,0,0
55928,1,sparcnet50K,1.93757,0.642839,-0.294616,0.56482,-0.327145,0.546525,-0.294088,0.54833,-0.402452,0.534658,-0.347827,0.579263,2,1,0,0,0,0,3,0,0,0,0,0
55929,3,centaur_2025_iiic|centaur_iiic_expert|sparcnet50K,-1.24063,0.683883,-0.96828,0.43426,1.84347,0.113227,-0.854157,0.428863,-0.52627,0.389868,0.0160553,0.194956,20,1,10,0,0,0,0,0,30,0,1,9
55930,1,sparcnet50K,-0.489087,0.822578,-0.392308,0.569306,-0.354296,0.567587,-0.218645,0.591711,0.437098,0.724859,0.844555,0.484035,3,0,0,0,0,0,0,0,0,0,1,2
55931,1,sparcnet50K,-0.94158,0.643647,-0.631674,0.480897,-0.519635,0.491296,-0.4879,0.509566,2.0144,0.168163,0.164568,0.277767,12,1,0,0,0,0,0,0,0,0,10,3
55932,1,sparcnet50K,-1.36945,0.576303,-0.326333,0.599132,-0.361817,0.5778,-0.307201,0.577297,2.14804,0.26526,-0.308936,0.621538,2,1,0,0,0,0,0,0,0,0,3,0
55933,1,sparcnet50K,-0.5958,0.825641,-0.291743,0.633627,0.949859,0.640087,-0.272505,0.609302,-0.315395,0.614843,-0.25226,0.672959,1,0,0,0,0,0,0,0,1,0,0,0
55934,1,sparcnet50K,-0.073429,0.505011,0.52617,0.216483,0.673197,0.230172,-0.505116,0.471662,0.208969,0.319411,0.999991,0.20247,13,0,0,0,0,0,1,2,2,0,1,7
55935,1,sparcnet50K,-0.669181,0.626037,-0.654739,0.400596,-0.53922,0.413498,-0.450008,0.458212,-0.581933,0.442866,2.55434,0.346748,17,1,0,0,0,0,0,0,0,0,0,18
55936,1,sparcnet50K,-0.553206,0.718843,0.27414,0.408018,-0.408404,0.490131,-0.235694,0.545596,0.571407,0.4064,0.925232,0.381825,4,0,0,0,0,0,0,1,0,0,1,2
55937,1,sparcnet50K,-0.750162,0.652886,-0.552856,0.447887,1.83546,0.139002,-0.528435,0.450276,-0.64595,0.444034,-0.280066,0.273165,13,1,0,0,0,0,0,1,11,0,0,2
55938,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,0.809038,0.0767018,1.21792,0.0761923,0.640236,0.0970784,0.371995,0.159792,-0.236499,0.210593,-0.0574361,0.209663,17,9,43,14,0,0,25,24,10,12,7,8
55939,1,sparcnet50K,-0.463582,0.803061,-0.144615,0.621495,1.00323,0.660735,-0.115671,0.597491,-0.165072,0.606476,-0.102935,0.659079,1,0,0,0,0,0,0,0,1,0,0,0
55940,1,sparcnet50K,-0.42355,0.856487,-0.124409,0.656355,1.13134,0.655796,-0.101305,0.631443,-0.153318,0.634174,-0.079225,0.696541,1,0,0,0,0,0,0,0,1,0,0,0
55941,1,sparcnet50K,-0.573627,0.774012,-0.39517,0.55896,-0.344541,0.558029,-0.21921,0.592251,-0.277747,0.588179,1.58188,0.49975,2,0,0,0,0,0,0,0,0,0,0,2
55942,1,sparcnet50K,-0.585355,0.836786,-0.410115,0.598076,1.6731,0.366713,-0.238257,0.63224,-0.292034,0.625684,-0.519615,0.624606,2,0,0,0,0,0,0,0,2,0,0,0
55943,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-0.0699753,0.249297,1.31118,0.0859122,1.06761,0.0638479,-0.380162,0.332678,-0.700486,0.331757,-0.0865175,0.236642,13,4,28,6,0,0,4,19,18,4,4,5
55944,1,sparcnet50K,-0.579579,0.808104,-0.40763,0.580535,1.679,0.351707,-0.2355,0.611937,-0.291296,0.609588,-0.516,0.603836,2,0,0,0,0,0,0,0,2,0,0,0
55945,1,sparcnet50K,-0.562135,0.814654,-0.39149,0.579166,-0.345221,0.573611,-0.220677,0.608267,-0.281507,0.60339,1.59542,0.519366,2,0,0,0,0,0,0,0,0,0,0,2
55946,1,sparcnet50K,-0.454011,0.828094,-0.286556,0.594224,-0.24175,0.589941,-0.106826,0.625845,-0.164809,0.621449,1.66377,0.526509,2,0,0,0,0,0,0,0,0,0,0,2
55947,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-0.681412,0.396668,0.833688,0.107577,1.0891,0.0629248,0.105769,0.222519,0.240351,0.155433,0.22047,0.211231,13,7,37,18,0,0,4,17,31,7,10,9
55948,1,sparcnet50K,-0.492736,0.812263,-0.327484,0.581051,1.73211,0.355125,-0.149639,0.612439,-0.20947,0.610629,-0.433565,0.605114,2,0,0,0,0,0,0,0,2,0,0,0
55949,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,0.398816,0.118867,1.0882,0.0802953,0.865169,0.0640725,-0.143585,0.259464,-0.549029,0.27927,0.93545,0.0913652,14,8,44,13,0,0,14,21,18,5,5,19
55950,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-0.312033,0.303235,1.29141,0.0764808,1.09595,0.053766,-0.447955,0.321376,-0.368585,0.228333,-0.179301,0.229293,13,12,45,12,0,0,5,29,29,6,8,7
55951,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-0.495062,0.320309,0.453933,0.154851,1.46106,0.0614606,-0.256113,0.265765,-0.793218,0.361349,-0.105652,0.21456,15,8,43,21,0,0,5,11,50,9,7,9
55952,1,sparcnet50K,-0.106513,0.489413,-0.625676,0.437297,0.874137,0.175219,0.260363,0.410942,-0.0999044,0.400237,1.11832,0.186751,17,1,0,0,0,0,1,0,3,2,1,11
55953,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,0.169386,0.192021,0.481438,0.165257,0.959778,0.0672416,-0.997967,0.409203,-1.24264,0.430102,1.45371,0.093229,13,4,31,8,0,0,8,5,13,2,1,30
55954,1,sparcnet50K,-0.442244,0.871465,-0.272359,0.625737,1.75262,0.379944,-0.0896824,0.656326,-0.14382,0.654216,-0.380853,0.652111,2,0,0,0,0,0,0,0,2,0,0,0
55955,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-0.397986,0.36829,0.929706,0.100762,1.3266,0.0639203,0.297672,0.219315,-0.850495,0.382202,-0.270412,0.253619,14,4,32,8,0,0,3,15,27,7,2,5
55956,1,sparcnet50K,-0.415905,0.415249,0.487405,0.212528,1.40502,0.105738,-0.459854,0.443641,-0.518277,0.439357,-0.0600536,0.211159,17,2,0,0,0,0,1,3,9,0,0,6
55957,1,sparcnet50K,-0.49512,0.854178,-0.330496,0.605572,0.495494,0.685536,-0.159834,0.633558,-0.215089,0.63008,0.639753,0.513861,2,0,0,0,0,0,0,0,1,0,0,1
55958,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,0.15572,0.230998,1.28673,0.0963748,1.01742,0.0674136,0.429751,0.17918,-1.02436,0.420902,-0.280675,0.359001,3,8,36,10,0,0,6,23,14,10,2,4
55959,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-0.596606,0.453537,1.09115,0.0921965,1.35036,0.0615207,-0.322588,0.323647,-0.740615,0.363848,-0.398417,0.288916,14,5,26,12,0,0,1,15,31,4,3,4
55960,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,0.442352,0.13088,-0.354904,0.483961,0.0643144,0.237482,-1.23488,0.495023,-1.19309,0.434532,1.84923,0.119888,5,2,29,13,0,0,13,4,3,1,1,30
55961,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-1.46165,0.581212,0.960388,0.0919746,1.30983,0.0561221,0.121738,0.201061,-0.139765,0.195136,-0.53038,0.25431,13,10,45,12,0,0,1,22,39,9,9,3
55962,1,sparcnet50K,-0.53698,0.797114,-0.360153,0.572159,0.449535,0.653957,-0.179318,0.602758,-0.237181,0.600174,0.614681,0.476548,2,0,0,0,0,0,0,0,1,0,0,1
55963,1,sparcnet50K,-0.62792,0.770495,-0.450769,0.554949,0.31183,0.633002,-0.28555,0.586261,-0.342081,0.58462,0.558594,0.466577,2,0,0,0,0,0,0,0,1,0,0,1
55964,1,sparcnet50K,-0.557633,0.789877,-0.385198,0.569555,0.391636,0.651393,-0.211511,0.599708,-0.269844,0.598235,0.590956,0.482036,2,0,0,0,0,0,0,0,1,0,0,1
55965,1,sparcnet50K,0.243516,0.460646,-0.285077,0.440851,0.96952,0.170297,-0.53059,0.468669,0.193808,0.314985,0.729806,0.22816,13,0,0,0,0,0,2,1,3,0,1,6
55966,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,0.12256,0.263178,-0.55755,0.463362,1.03452,0.0624932,0.710716,0.135006,0.181473,0.166521,0.949574,0.107645,13,10,36,12,0,0,7,6,19,15,11,16
55967,1,sparcnet50K,-0.0741023,0.536456,-0.250807,0.474118,1.81773,0.157191,-0.515354,0.504129,-0.625124,0.500305,-0.497704,0.364707,13,0,0,0,0,0,1,1,10,0,0,1
55968,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,0.497167,0.135711,-0.837273,0.472891,1.00925,0.0692812,-0.986391,0.410439,-1.23621,0.429628,1.39535,0.102481,13,3,27,9,0,0,11,2,14,1,0,26
55969,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,0.471533,0.155707,-0.424321,0.517521,0.793587,0.107242,-0.158624,0.321769,-0.702626,0.381332,1.39352,0.1261,2,5,15,10,0,0,7,3,7,2,1,13
55970,1,sparcnet50K,-0.786311,0.694409,-0.686497,0.447796,1.15698,0.14486,-0.575995,0.478424,0.586914,0.244301,0.760406,0.219248,13,0,0,0,0,0,0,0,5,0,2,6
55971,1,sparcnet50K,-0.589553,0.74504,0.409554,0.347439,1.54623,0.264251,-0.281649,0.571491,-0.413497,0.556481,-0.6657,0.532751,4,0,0,0,0,0,0,1,3,0,0,0
55972,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-0.647919,0.40729,0.20975,0.222653,1.48325,0.0674915,0.313068,0.178787,-0.032755,0.207247,-0.452619,0.284182,14,7,32,6,0,0,2,6,33,7,9,5
55973,3,centaur_2025_iiic|centaur_iiic_expert|sparcnet50K,-0.256462,0.438536,0.784301,0.128412,1.39893,0.0856715,-0.601034,0.394516,-0.788797,0.431233,-0.32419,0.272189,22,2,9,0,0,0,6,9,21,2,1,9
55974,1,sparcnet50K,-0.681297,0.692987,-0.662869,0.443848,1.38231,0.115701,-0.469064,0.498035,-0.596911,0.484822,0.630917,0.183052,17,1,0,0,0,0,0,0,9,0,0,9
55975,1,sparcnet50K,-0.556023,0.845054,-0.245379,0.655871,1.00482,0.659647,-0.216663,0.636008,-0.273366,0.635142,-0.207536,0.694105,1,0,0,0,0,0,0,0,1,0,0,0
55976,1,sparcnet50K,-0.520221,0.817501,-0.345029,0.586513,-0.29318,0.583399,-0.16188,0.617911,-0.219989,0.614439,1.62916,0.512197,2,0,0,0,0,0,0,0,0,0,0,2
55977,1,sparcnet50K,-0.550536,0.763185,-0.376549,0.549874,-0.32874,0.548308,-0.199601,0.58578,-0.260989,0.578138,1.59663,0.499779,2,0,0,0,0,0,0,0,0,0,0,2
55978,1,sparcnet50K,-0.536592,0.843854,-0.367662,0.604743,1.70486,0.370644,-0.195265,0.637977,-0.253227,0.633066,-0.474908,0.631011,2,0,0,0,0,0,0,0,2,0,0,0
55979,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-0.0386062,0.25705,-0.573939,0.498701,1.39592,0.0718978,-0.163845,0.335393,-0.0619214,0.225224,-0.00686553,0.259936,14,3,22,14,0,0,4,4,29,4,8,8
55980,1,sparcnet50K,-0.628879,0.804214,-0.442869,0.579826,1.66173,0.34436,-0.266984,0.610945,-0.316803,0.610948,-0.555398,0.603214,2,0,0,0,0,0,0,0,2,0,0,0
55981,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-0.158688,0.238696,0.867225,0.10355,-0.158321,0.267481,0.890673,0.105671,0.604139,0.097325,1.04656,0.0888363,5,5,51,9,0,0,7,13,7,18,14,15
55982,1,sparcnet50K,-0.59546,0.7615,-0.42339,0.544076,1.66374,0.334326,-0.259302,0.571542,-0.313121,0.569423,-0.532271,0.567546,2,0,0,0,0,0,0,0,2,0,0,0
55983,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-0.26884,0.308941,-1.1337,0.459633,1.50551,0.0678642,-0.911661,0.392065,-0.253579,0.312421,0.213611,0.162706,18,7,44,9,0,0,5,2,50,3,7,12
55984,5,centaur_2025_iiic|centaur_iiic_expert|iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-1.09564,0.456259,-0.530807,0.376216,1.56577,0.064626,-0.711932,0.319593,-0.424537,0.267758,0.070671,0.208235,22,9,44,11,0,0,3,10,61,6,10,14
55985,1,sparcnet50K,-0.752689,0.663959,-0.678301,0.450704,0.913499,0.163813,-0.561967,0.477704,0.572406,0.310346,0.850221,0.207427,13,0,0,0,0,0,0,1,3,0,2,7
55986,1,sparcnet50K,-1.24297,0.565836,-0.259509,0.585011,-0.294657,0.566671,-0.238636,0.563445,2.1771,0.251406,-0.24347,0.608407,2,1,0,0,0,0,0,0,0,0,3,0
55987,1,sparcnet50K,-0.528259,0.777717,0.590171,0.409855,-0.401208,0.536229,-0.267926,0.560247,-0.324458,0.563305,1.16605,0.458363,3,0,0,0,0,0,0,1,0,0,0,2
55988,1,sparcnet50K,-0.56276,0.790111,-0.45471,0.55019,-0.406561,0.550398,-0.272696,0.573918,-0.327771,0.578042,1.78345,0.48471,3,0,0,0,0,0,0,0,0,0,0,3
55989,1,sparcnet50K,-0.710868,0.635331,-0.689325,0.406409,-0.570274,0.418968,-0.494419,0.465089,-0.620957,0.449194,2.49996,0.355935,17,1,0,0,0,0,0,0,0,0,0,18
55990,1,sparcnet50K,-0.57772,0.796765,0.442271,0.515089,-0.426728,0.552021,0.56979,0.56928,-0.349021,0.580191,0.0971226,0.51365,3,0,0,0,0,0,0,1,0,1,0,1
55991,1,sparcnet50K,-0.239004,0.572021,0.776643,0.135669,-0.6031,0.442316,-0.154579,0.419653,0.730739,0.205782,0.72501,0.169382,20,0,0,0,0,0,1,6,0,1,3,9
55992,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-1.00608,0.539799,0.118091,0.220776,-0.0528351,0.261437,0.855486,0.134852,0.821806,0.107003,1.35988,0.102615,19,7,25,9,0,0,1,6,5,9,10,32
55993,1,sparcnet50K,-0.543473,0.81775,0.297196,0.548407,-0.393738,0.567699,-0.262292,0.590543,-0.312727,0.596167,1.2276,0.529234,3,0,0,0,0,0,0,1,0,0,0,2
55994,1,sparcnet50K,1.07446,0.256083,0.884765,0.14187,-0.538252,0.430809,-0.424266,0.500148,-0.62286,0.45004,0.274899,0.203082,19,1,0,0,0,0,5,5,0,2,0,8
55995,1,sparcnet50K,-0.64899,0.66675,-0.0171291,0.314754,-0.524293,0.445626,-0.467113,0.479508,0.160097,0.351664,1.69711,0.255845,13,0,0,0,0,0,0,1,0,0,1,11
55996,1,sparcnet50K,-0.768203,0.648584,0.76299,0.150998,-0.58772,0.426899,-0.57662,0.442839,-0.701166,0.436709,1.42522,0.202344,17,0,0,0,0,0,0,5,0,0,0,12
55997,1,sparcnet50K,-0.633358,0.72892,-0.652617,0.462493,-0.535217,0.476623,0.199626,0.480402,0.167299,0.382902,1.74026,0.286748,14,1,0,0,0,0,0,0,0,1,1,13
55998,1,sparcnet50K,-0.641278,0.696953,0.441504,0.219577,-0.521196,0.463568,-0.0343666,0.525496,-0.556421,0.49559,1.47139,0.256557,13,0,0,0,0,0,0,2,0,1,0,10
55999,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-1.18366,0.581573,1.60352,0.0846967,-0.173589,0.285894,0.71988,0.136745,-0.230629,0.28608,0.119181,0.24063,11,8,25,9,0,0,2,28,3,8,4,11
56000,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-1.3757,0.647184,1.02421,0.0791257,-0.454901,0.307436,1.18831,0.0788176,0.67808,0.080151,0.520917,0.130202,2,21,63,32,0,0,4,31,9,44,25,12
56001,1,sparcnet50K,-0.942049,0.641179,1.34226,0.140042,-0.547047,0.47278,-0.0223055,0.580588,0.0962063,0.386722,0.277818,0.209504,17,2,0,0,0,0,0,10,0,2,1,6
56002,1,sparcnet50K,1.91364,0.648005,-0.384632,0.54726,-0.332254,0.546603,-0.233463,0.565357,-0.302628,0.557716,-0.491877,0.567091,2,1,0,0,0,0,3,0,0,0,0,0
56003,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-0.00848654,0.177294,1.28628,0.0676905,0.155028,0.147301,0.74829,0.0946963,0.869986,0.0687147,-0.45017,0.316573,4,15,42,12,0,0,4,28,6,15,23,3
56004,2,iiic_crowdsourcing:kong2025:crowd|sparcnet50K,-0.0472197,0.17068,-0.695033,0.344984,-0.0829706,0.19458,1.44449,0.0816498,0.793605,0.0784914,0.836483,0.0927347,2,14,58,25,0,0,8,5,12,40,20,18
56005,1,sparcnet50K,1.86998,0.671248,-0.415573,0.544685,-0.359345,0.544406,-0.26574,0.564412,-0.330882,0.552448,-0.527073,0.564211,2,1,0,0,0,0,3,0,0,0,0,0
56006,1,sparcnet50K,-0.682562,0.642373,1.01693,0.14647,-0.50293,0.419308,1.08861,0.257481,-0.514081,0.443149,0.414928,0.192181,17,1,0,0,0,0,2,6,0,3,0,7
56007,1,sparcnet50K,1.87736,0.682959,-0.40977,0.570367,-0.355071,0.570293,-0.257285,0.59114,-0.326228,0.579817,-0.52132,0.591006,2,1,0,0,0,0,3,0,0,0,0,0
56008,1,sparcnet50K,1.88737,0.723246,-0.385412,0.582646,-0.336762,0.578752,-0.237123,0.604384,-0.31219,0.584466,-0.49299,0.605036,2,1,0,0,0,0,3,0,0,0,0,0
56009,1,sparcnet50K,1.88707,0.676729,-0.391442,0.54592,-0.332949,0.545391,-0.235264,0.567065,-0.304009,0.552748,-0.50195,0.566574,2,1,0,0,0,0,3,0,0,0,0,0
56010,1,sparcnet50K,1.69234,0.194778,-0.739771,0.412513,-0.603061,0.424188,1.05385,0.209943,-0.617033,0.452147,0.0264644,0.20018,17,2,0,0,0,0,11,0,0,3,0,5
56011,1,sparcnet50K,1.88972,0.694108,-0.397556,0.570033,-0.344716,0.570968,-0.242751,0.592018,-0.319588,0.578213,-0.506706,0.590256,2,1,0,0,0,0,3,0,0,0,0,0
56012,1,sparcnet50K,1.9438,0.683845,-0.360543,0.567322,-0.314732,0.565087,-0.203836,0.586426,-0.293147,0.570156,-0.470026,0.587763,2,1,0,0,0,0,3,0,0,0,0,0
56013,1,sparcnet50K,1.84956,0.656034,-0.432247,0.542775,-0.375384,0.541747,-0.282497,0.562336,-0.351329,0.546637,-0.543158,0.562742,2,1,0,0,0,0,3,0,0,0,0,0
56014,1,sparcnet50K,1.95318,0.674677,-0.318759,0.559811,-0.262027,0.56256,-0.15428,0.580996,-0.229716,0.571003,-0.427722,0.578202,2,1,0,0,0,0,3,0,0,0,0,0
56015,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-0.0258362,0.171948,0.730082,0.105772,-1.00067,0.369788,1.76447,0.0825889,0.174595,0.13268,0.0363806,0.217512,4,11,52,15,0,0,6,15,2,43,15,8
56016,1,sparcnet50K,1.83152,0.728282,-0.426843,0.595795,-0.371869,0.594852,-0.283,0.618147,-0.345151,0.600129,-0.538816,0.618323,2,1,0,0,0,0,3,0,0,0,0,0
56017,1,sparcnet50K,1.83207,0.664391,-0.457552,0.549825,-0.39883,0.547382,-0.306218,0.567926,-0.373658,0.556416,-0.570145,0.569449,2,1,0,0,0,0,3,0,0,0,0,0
56018,1,sparcnet50K,1.88471,0.640976,-0.380349,0.52667,-0.326986,0.524382,-0.230825,0.544504,-0.28885,0.535245,-0.491408,0.546199,2,1,0,0,0,0,3,0,0,0,0,0
56019,1,sparcnet50K,1.94586,0.664794,-0.312954,0.547725,-0.260415,0.545977,-0.155273,0.566854,-0.226766,0.554716,-0.423339,0.567324,2,1,0,0,0,0,3,0,0,0,0,0
56020,1,sparcnet50K,1.88539,0.711136,-0.402191,0.581768,-0.353815,0.581651,-0.253254,0.603992,-0.334399,0.586254,-0.509666,0.603266,2,1,0,0,0,0,3,0,0,0,0,0
56021,1,sparcnet50K,1.82817,0.690734,-0.446519,0.567955,-0.382808,0.569303,-0.295197,0.590936,-0.354959,0.577621,-0.562203,0.589103,2,1,0,0,0,0,3,0,0,0,0,0
56022,1,sparcnet50K,1.94053,0.657331,-0.343068,0.547265,-0.292483,0.546006,-0.186663,0.56587,-0.263316,0.554113,-0.451578,0.567264,2,1,0,0,0,0,3,0,0,0,0,0
56023,1,sparcnet50K,1.87124,0.655694,-0.380297,0.540856,-0.330671,0.539121,-0.234627,0.559512,-0.303594,0.545946,-0.489276,0.560692,2,1,0,0,0,0,3,0,0,0,0,0
56024,1,sparcnet50K,1.93409,0.710664,-0.316322,0.576654,-0.27133,0.573111,-0.165905,0.597462,-0.244176,0.575563,-0.425953,0.599374,2,1,0,0,0,0,3,0,0,0,0,0
56025,1,sparcnet50K,1.85306,0.64789,-0.415709,0.539939,-0.359833,0.541338,-0.269749,0.560569,-0.33081,0.548423,-0.524496,0.559153,2,1,0,0,0,0,3,0,0,0,0,0
56026,1,sparcnet50K,-0.886211,0.610123,1.49458,0.136811,0.62817,0.212343,-0.208455,0.545266,-0.236248,0.503298,-0.537919,0.296487,17,1,0,0,0,0,0,11,2,2,1,2
56027,1,sparcnet50K,1.84668,0.707561,-0.413745,0.578404,-0.353385,0.579253,-0.26284,0.601305,-0.322114,0.584785,-0.527135,0.599944,2,1,0,0,0,0,3,0,0,0,0,0
56028,1,sparcnet50K,1.92645,0.659198,-0.35349,0.538548,-0.306372,0.535839,-0.200851,0.556778,-0.275328,0.543584,-0.462803,0.558362,2,1,0,0,0,0,3,0,0,0,0,0
56029,1,sparcnet50K,1.92783,0.665797,-0.333589,0.554605,-0.278287,0.552624,-0.174654,0.572754,-0.239834,0.56251,-0.443257,0.574824,2,1,0,0,0,0,3,0,0,0,0,0
56030,1,sparcnet50K,1.89243,0.667242,-0.360246,0.554944,-0.310003,0.553097,-0.21041,0.572576,-0.281714,0.561135,-0.469391,0.575721,2,1,0,0,0,0,3,0,0,0,0,0
56031,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,-0.878094,0.440224,1.37547,0.079397,0.527496,0.101503,0.698869,0.138863,-0.663874,0.304418,0.534728,0.139023,14,5,39,15,0,0,4,27,12,14,4,13
56032,1,sparcnet50K,1.92507,0.691758,-0.382686,0.565994,-0.322229,0.568867,-0.219504,0.589517,-0.295495,0.575279,-0.491475,0.585637,2,1,0,0,0,0,3,0,0,0,0,0
56033,1,sparcnet50K,1.95245,0.701877,-0.343172,0.600841,-0.290441,0.599117,-0.189427,0.618866,-0.253836,0.611127,-0.453241,0.622747,2,1,0,0,0,0,3,0,0,0,0,0
56034,1,sparcnet50K,1.92106,0.724877,-0.344893,0.612053,-0.292762,0.609276,-0.193936,0.631257,-0.260791,0.618366,-0.45566,0.634242,2,1,0,0,0,0,3,0,0,0,0,0
56035,1,sparcnet50K,1.93335,0.687653,-0.327583,0.564632,-0.27015,0.565897,-0.167792,0.586699,-0.237402,0.573142,-0.436998,0.585273,2,1,0,0,0,0,3,0,0,0,0,0
56036,3,iiic_crowdsourcing:kong2025:crowd|iiic_crowdsourcing:kong2025:expert|sparcnet50K,0.167971,0.191738,0.399532,0.212169,-0.334517,0.391853,1.30061,0.129413,0.574262,0.14629,-0.442591,0.363436,3,6,18,6,0,0,4,6,3,12,7,2
56037,1,sparcnet50K,1.87783,0.688565,-0.381559,0.579381,-0.327329,0.578571,-0.233622,0.600247,-0.296507,0.585389,-0.491773,0.601167,2,1,0,0,0,0,3,0,0,0,0,0
56038,1,sparcnet50K,1.89819,0.68005,-0.408413,0.565439,-0.351695,0.565111,-0.254262,0.585498,-0.32632,0.572328,-0.519659,0.585592,2,1,0,0,0,0,3,0,0,0,0,0
56039,1,sparcnet50K,1.89802,0.71882,-0.347932,0.575222,-0.298711,0.573241,-0.197997,0.597485,-0.268013,0.578541,-0.457385,0.59678,2,1,0,0,0,0,3,0,0,0,0,0
56040,1,sparcnet50K,1.87991,0.683769,-0.357924,0.583508,-0.30449,0.5829,-0.211024,0.60258,-0.271738,0.589402,-0.468805,0.604963,2,1,0,0,0,0,3,0,0,0,0,0
56041,1,sparcnet50K,1.92254,0.706462,-0.371179,0.585997,-0.321865,0.585354,-0.220616,0.606519,-0.299477,0.592156,-0.479216,0.607254,2,1,0,0,0,0,3,0,0,0,0,0
56042,1,sparcnet50K,1.96821,0.641554,-0.299906,0.536449,-0.249824,0.533817,-0.142028,0.552668,-0.213061,0.543137,-0.409212,0.555989,2,1,0,0,0,0,3,0,0,0,0,0
56043,1,sparcnet50K,1.88218,0.684055,-0.392008,0.566546,-0.341135,0.564384,-0.242149,0.585013,-0.316553,0.570791,-0.500233,0.58703,2,1,0,0,0,0,3,0,0,0,0,0
56044,1,sparcnet50K,1.91184,0.675513,-0.350207,0.553497,-0.301355,0.551373,-0.201059,0.573034,-0.27437,0.556905,-0.459091,0.573915,2,1,0,0,0,0,3,0,0,0,0,0
56045,1,sparcnet50K,1.93267,0.656271,-0.336052,0.562983,-0.281294,0.560516,-0.181886,0.579739,-0.242997,0.571537,-0.447128,0.584265,2,1,0,0,0,0,3,0,0,0,0,0
56046,1,sparcnet50K,1.84176,0.721289,-0.42277,0.603341,-0.366165,0.600975,-0.276961,0.624402,-0.33919,0.607402,-0.533763,0.626006,2,1,0,0,0,0,3,0,0,0,0,0
56047,1,sparcnet50K,1.98045,0.674617,-0.285691,0.577445,-0.238348,0.574256,-0.129814,0.594636,-0.203318,0.581711,-0.393481,0.598866,2,1,0,0,0,0,3,0,0,0,0,0
56048,1,sparcnet50K,1.87601,0.658731,-0.409942,0.542778,-0.355399,0.539413,-0.25509,0.56181,-0.33123,0.544209,-0.521479,0.563372,2,1,0,0,0,0,3,0,0,0,0,0
56049,1,sparcnet50K,1.85875,0.660784,-0.433906,0.543122,-0.382736,0.542863,-0.286429,0.564081,-0.363874,0.548406,-0.543237,0.563765,2,1,0,0,0,0,3,0,0,0,0,0
56050,1,sparcnet50K,1.91372,0.686205,-0.366516,0.567999,-0.31,0.567174,-0.207951,0.587757,-0.281306,0.573597,-0.476089,0.587665,2,1,0,0,0,0,3,0,0,0,0,0
56051,1,sparcnet50K,1.87674,0.678179,-0.400308,0.557666,-0.339601,0.559417,-0.242479,0.578736,-0.312808,0.567006,-0.512533,0.57824,2,1,0,0,0,0,3,0,0,0,0,0
